FrameNumbers,Laser_ID,Points_X,Points_Y,Points_Z,Azimuth,Distance,Intensity,Distance_2,Intensity_2,
1,18,-0.0635785,-4.24684,0.147136,91.0263,4.216,82,0,0,
1,26,-0.0638103,-4.23657,0.74113,91.0319,4.268,85,0,0,
1,11,-0.0588532,-3.91861,-0.339907,91.0431,3.9,36,0,0,
1,19,-0.0651874,-4.24361,0.220648,91.0488,4.216,82,0,0,
1,27,-0.0653686,-4.23082,0.815899,91.0544,4.276,83,0,0,
1,4,-0.0407544,-2.87806,-0.604607,91.06,2.908,2,0,0,
1,12,-0.0601944,-3.90796,-0.270934,91.0656,3.884,38,0,0,
1,20,-0.066919,-4.24707,0.294651,91.0713,4.224,83,0,0,
1,28,-0.0669709,-4.22765,0.891525,91.0769,4.288,81,0,0,
1,5,-0.0412602,-2.84498,-0.546477,91.0825,2.864,3,0,0,
1,13,-0.0616559,-3.90409,-0.202854,91.0881,3.876,35,0,0,
1,21,-0.0684763,-4.24126,0.368146,91.0938,4.224,81,0,0,
1,29,-0.0685446,-4.22312,0.96729,91.0994,4.3,79,0,0,
1,14,-0.0609991,-3.79111,-0.131222,91.1106,3.76,35,0,0,
1,22,-0.0700816,-4.23815,0.441946,91.1162,4.228,82,0,0,
1,7,-0.0714339,-4.26455,-0.670165,91.1275,4.284,81,0,0,
1,15,-0.0716962,-4.25664,-0.073719,91.1331,4.224,82,0,0,
1,23,-0.0714221,-4.22183,0.514289,91.1387,4.22,82,0,0,
1,8,-0.0735102,-4.26368,-0.594547,91.1556,4.272,82,0,0,
1,16,-0.0736369,-4.24925,0,91.1613,4.216,84,0,0,
1,24,-0.073783,-4.23594,0.590651,91.1669,4.244,84,0,0,
1,9,-0.075303,-4.26941,-0.520138,91.1781,4.268,83,0,0,
1,17,-0.0752922,-4.24858,0.0735793,91.1838,4.216,82,0,0,
1,25,-0.0753831,-4.23287,0.665159,91.1894,4.252,85,0,0,
1,2,-0.061872,-3.56523,-0.880596,91.195,3.64,76,0,0,
1,10,-0.0691547,-3.896,-0.405989,91.2006,3.884,35,0,0,
1,18,-0.0770042,-4.25062,0.147276,91.2063,4.22,82,0,0,
1,26,-0.0771195,-4.23634,0.74113,91.2119,4.268,84,0,0,
1,3,-0.0683074,-3.80214,-0.870111,91.2175,3.868,64,0,0,
1,11,-0.0706532,-3.8945,-0.337816,91.2231,3.876,37,0,0,
1,19,-0.0786044,-4.24738,0.220858,91.2288,4.22,83,0,0,
1,27,-0.0785752,-4.22667,0.815136,91.2344,4.272,83,0,0,
1,12,-0.0721244,-3.8918,-0.269818,91.2456,3.868,38,0,0,
1,20,-0.0802612,-4.24684,0.294651,91.2513,4.224,83,0,0,
1,28,-0.080338,-4.23133,0.892357,91.2569,4.292,81,0,0,
1,5,-0.0502842,-2.84876,-0.54724,91.2625,2.868,3,0,0,
1,13,-0.073567,-3.8879,-0.202017,91.2681,3.86,35,0,0,
1,21,-0.0818003,-4.24102,0.368146,91.2738,4.224,81,0,0,
1,29,-0.0816376,-4.21509,0.96549,91.2794,4.292,79,0,0,
1,14,-0.0729989,-3.79489,-0.131362,91.2906,3.764,36,0,0,
1,22,-0.0834858,-4.24188,0.442364,91.2962,4.232,82,0,0,
1,15,-0.0851601,-4.26039,-0.0737888,91.3131,4.228,82,0,0,
1,23,-0.0849591,-4.23349,0.515751,91.3187,4.232,81,0,0,
1,8,-0.0870893,-4.27135,-0.595661,91.3356,4.28,81,0,0,
1,16,-0.0869859,-4.249,0,91.3413,4.216,83,0,0,
1,24,-0.0868109,-4.22381,0.588981,91.3469,4.232,85,0,0,
1,1,-0.0668282,-3.35988,-0.891373,91.3525,3.444,78,0,0,
1,9,-0.088433,-4.25725,-0.518676,91.3581,4.256,83,0,0,
1,17,-0.0886391,-4.24832,0.0735793,91.3638,4.216,82,0,0,
1,25,-0.0888695,-4.24051,0.666411,91.3694,4.26,85,0,0,
1,2,-0.0730722,-3.56502,-0.880596,91.375,3.64,77,0,0,
1,10,-0.0810106,-3.87985,-0.404316,91.3806,3.868,36,0,0,
1,18,-0.0902608,-4.24636,0.147136,91.3863,4.216,81,0,0,
1,26,-0.0905237,-4.24002,0.741825,91.3919,4.272,84,0,0,
1,3,-0.0801568,-3.79801,-0.869211,91.3975,3.864,64,0,0,
1,11,-0.0824975,-3.87832,-0.336421,91.4031,3.86,37,0,0,
1,19,-0.0920458,-4.2511,0.221067,91.4088,4.224,82,0,0,
1,27,-0.092144,-4.23818,0.817426,91.4144,4.284,82,0,0,
1,4,-0.0892818,-4.10592,-0.865744,91.42,4.164,28,0,0,
1,12,-0.0838541,-3.87161,-0.268423,91.4256,3.848,38,0,0,
1,20,-0.0937023,-4.25056,0.29493,91.4313,4.228,82,0,0,
1,28,-0.0936307,-4.23106,0.892357,91.4369,4.292,81,0,0,
1,13,-0.0851752,-3.86369,-0.200761,91.4481,3.836,34,0,0,
1,21,-0.0951235,-4.24075,0.368146,91.4538,4.224,81,0,0,
1,29,-0.0953756,-4.2343,0.969989,91.4594,4.312,79,0,0,
1,14,-0.0846128,-3.78266,-0.130943,91.4706,3.752,38,0,0,
1,22,-0.0969142,-4.24558,0.442783,91.4762,4.236,82,0,0,
1,15,-0.0986483,-4.2641,-0.0738586,91.4931,4.232,82,0,0,
1,23,-0.0984663,-4.24114,0.516726,91.4987,4.24,81,0,0,
1,8,-0.100403,-4.26709,-0.595104,91.5156,4.276,82,0,0,
1,16,-0.100334,-4.2487,0,91.5213,4.216,83,0,0,
1,24,-0.100713,-4.24727,0.592321,91.5269,4.256,84,0,0,
1,1,-0.0773832,-3.35965,-0.891373,91.5325,3.444,76,0,0,
1,9,-0.102127,-4.26885,-0.520138,91.5381,4.268,83,0,0,
1,17,-0.102093,-4.25202,0.0736492,91.5438,4.22,82,0,0,
1,25,-0.102298,-4.24416,0.667037,91.5494,4.264,84,0,0,
1,2,-0.084377,-3.56865,-0.881563,91.555,3.644,77,0,0,
1,10,-0.0926574,-3.8597,-0.402226,91.5606,3.848,37,0,0,
1,18,-0.103819,-4.25405,0.147415,91.5663,4.224,81,0,0,
1,26,-0.103952,-4.24365,0.74252,91.5719,4.276,84,0,0,
1,3,-0.0924101,-3.80943,-0.87191,91.5775,3.876,64,0,0,
1,11,-0.0941307,-3.85813,-0.334678,91.5831,3.84,37,0,0,
1,19,-0.10529,-4.2468,0.220858,91.5888,4.22,82,0,0,
1,27,-0.10524,-4.23002,0.815899,91.5944,4.276,83,0,0,
1,4,-0.10229,-4.10953,-0.866576,91.6,4.168,25,0,0,
1,12,-0.0955695,-3.85537,-0.267307,91.6056,3.832,39,0,0,
1,20,-0.107168,-4.25423,0.295209,91.6113,4.232,82,0,0,
1,28,-0.107033,-4.23466,0.893189,91.6169,4.296,80,0,0,
1,5,-0.108428,-4.26921,-0.823532,91.6225,4.316,52,0,0,
1,13,-0.0968589,-3.84743,-0.199923,91.6281,3.82,38,0,0,
1,21,-0.108673,-4.24839,0.368843,91.6338,4.232,81,0,0,
1,29,-0.108678,-4.23398,0.969989,91.6394,4.312,79,0,0,
1,14,-0.0959202,-3.76239,-0.130245,91.6506,3.732,39,0,0,
1,22,-0.110482,-4.2532,0.443619,91.6563,4.244,81,0,0,
1,7,-0.0695457,-2.81832,-0.441145,91.6675,2.82,2,0,0,
1,15,-0.112161,-4.26777,-0.0739284,91.6731,4.236,81,0,0,
1,23,-0.11179,-4.24081,0.516726,91.6787,4.24,81,0,0,
1,8,-0.114136,-4.27863,-0.596774,91.6953,4.288,81,0,0,
1,16,-0.113872,-4.25636,0,91.7006,4.224,83,0,0,
1,24,-0.113751,-4.23902,0.591207,91.7059,4.248,84,0,0,
1,1,-0.0876334,-3.35167,-0.889302,91.7113,3.436,67,0,0,
1,9,-0.115065,-4.25661,-0.518676,91.7166,4.256,82,0,0,
1,17,-0.115552,-4.25968,0.0737888,91.7219,4.228,81,0,0,
1,25,-0.115469,-4.24382,0.667037,91.7272,4.264,85,0,0,
1,2,-0.0951973,-3.56061,-0.879628,91.7325,3.636,77,0,0,
1,10,-0.10411,-3.84349,-0.400553,91.7378,3.832,36,0,0,
1,18,-0.116951,-4.25371,0.147415,91.7431,4.224,81,0,0,
1,26,-0.116908,-4.23937,0.741825,91.7484,4.272,83,0,0,
1,3,-0.104248,-3.81302,-0.87281,91.7538,3.88,63,0,0,
1,11,-0.105488,-3.84189,-0.333284,91.7591,3.824,36,0,0,
1,19,-0.118552,-4.25444,0.221276,91.7644,4.228,82,0,0,
1,27,-0.118425,-4.23752,0.817426,91.7697,4.284,82,0,0,
1,4,-0.114963,-4.11311,-0.867408,91.775,4.172,29,0,0,
1,12,-0.106455,-3.82714,-0.265354,91.7803,3.804,38,0,0,
1,20,-0.120115,-4.25388,0.295209,91.7856,4.232,82,0,0,
1,28,-0.119897,-4.23431,0.893189,91.7909,4.296,81,0,0,
1,5,-0.120881,-4.25317,-0.820479,91.7962,4.3,53,0,0,
1,13,-0.107626,-3.81918,-0.198458,91.8016,3.792,36,0,0,
1,21,-0.121384,-4.24406,0.368494,91.8069,4.228,81,0,0,
1,29,-0.121694,-4.24142,0.971789,91.8122,4.32,79,0,0,
1,6,-0.123393,-4.28254,-0.749466,91.8175,4.316,76,0,0,
1,14,-0.107862,-3.78207,-0.130943,91.8228,3.752,41,0,0,
1,22,-0.123113,-4.24888,0.443201,91.8281,4.24,81,0,0,
1,7,-0.0782225,-2.826,-0.442397,91.8388,2.828,2,0,0,
1,15,-0.125021,-4.27141,-0.0739982,91.8441,4.24,81,0,0,
1,23,-0.124546,-4.24443,0.517213,91.8494,4.244,81,0,0,
1,8,-0.126983,-4.28224,-0.597331,91.8656,4.292,81,0,0,
1,16,-0.126416,-4.25201,0,91.8713,4.22,82,0,0,
1,24,-0.126916,-4.2545,0.593434,91.8769,4.264,83,0,0,
1,1,-0.0979045,-3.35911,-0.891373,91.8825,3.444,59,0,0,
1,17,-0.127933,-4.24732,0.0735793,91.8938,4.216,81,0,0,
1,25,-0.128615,-4.2553,0.668914,91.8994,4.276,83,0,0,
1,2,-0.106175,-3.56807,-0.881563,91.905,3.644,77,0,0,
1,10,-0.115039,-3.82328,-0.398463,91.9106,3.812,38,0,0,
1,18,-0.130205,-4.26532,0.147834,91.9163,4.236,81,0,0,
1,26,-0.130005,-4.24688,0.743214,91.9219,4.28,84,0,0,
1,3,-0.115679,-3.80879,-0.87191,91.9275,3.876,64,0,0,
1,11,-0.116352,-3.81766,-0.331192,91.9331,3.8,36,0,0,
1,19,-0.13177,-4.26205,0.221695,91.9388,4.236,82,0,0,
1,27,-0.131477,-4.24107,0.818189,91.9444,4.288,82,0,0,
1,4,-0.127125,-4.10101,-0.864913,91.95,4.16,30,0,0,
1,12,-0.117757,-3.81484,-0.264517,91.9556,3.792,39,0,0,
1,20,-0.133289,-4.25748,0.295488,91.9613,4.236,82,0,0,
1,28,-0.133167,-4.24174,0.894852,91.9669,4.304,80,0,0,
1,5,-0.134235,-4.26062,-0.822005,91.9725,4.308,53,0,0,
1,13,-0.118705,-3.79887,-0.197411,91.9781,3.772,38,0,0,
1,21,-0.135174,-4.26358,0.370238,91.9837,4.248,80,0,0,
1,29,-0.13481,-4.24102,0.971789,91.9894,4.32,79,0,0,
1,6,-0.136659,-4.28214,-0.749466,91.995,4.316,77,0,0,
1,14,-0.11932,-3.77372,-0.130664,92.0006,3.744,41,0,0,
1,22,-0.1366,-4.25642,0.444037,92.0062,4.248,81,0,0,
1,7,-0.0867604,-2.81784,-0.441145,92.0175,2.82,4,0,0,
1,15,-0.138511,-4.275,-0.074068,92.0231,4.244,81,0,0,
1,23,-0.138255,-4.25592,0.518676,92.0287,4.256,80,0,0,
1,8,-0.140577,-4.28577,-0.597888,92.0456,4.296,80,0,0,
1,16,-0.14006,-4.25958,0,92.0513,4.228,82,0,0,
1,24,-0.140423,-4.25804,0.593991,92.0569,4.268,83,0,0,
1,1,-0.108457,-3.35879,-0.891373,92.0625,3.444,58,0,0,
1,17,-0.141565,-4.25489,0.073719,92.0738,4.224,81,0,0,
1,25,-0.141839,-4.25093,0.668288,92.0794,4.272,83,0,0,
1,2,-0.117384,-3.56772,-0.881563,92.085,3.644,77,0,0,
1,10,-0.126469,-3.80699,-0.39679,92.0906,3.796,37,0,0,
1,18,-0.143458,-4.26089,0.147695,92.0963,4.232,81,0,0,
1,26,-0.14349,-4.25038,0.743909,92.1019,4.284,83,0,0,
1,3,-0.127787,-3.8123,-0.87281,92.1075,3.88,65,0,0,
1,11,-0.127758,-3.80134,-0.329797,92.1131,3.784,36,0,0,
1,19,-0.145159,-4.26161,0.221695,92.1188,4.236,81,0,0,
1,27,-0.144945,-4.24456,0.818952,92.1244,4.292,81,0,0,
1,4,-0.140299,-4.10841,-0.866576,92.13,4.168,30,0,0,
1,12,-0.128997,-3.79451,-0.263121,92.1356,3.772,38,0,0,
1,20,-0.146813,-4.26103,0.295767,92.1413,4.24,81,0,0,
1,28,-0.146492,-4.24131,0.894852,92.1469,4.304,80,0,0,
1,5,-0.148209,-4.27588,-0.825058,92.1525,4.324,54,0,0,
1,13,-0.129135,-3.75856,-0.195318,92.1581,3.732,39,0,0,
1,21,-0.148267,-4.25517,0.36954,92.1637,4.24,80,0,0,
1,29,-0.148133,-4.24058,0.971789,92.1694,4.32,78,0,0,
1,6,-0.150261,-4.28562,-0.75016,92.175,4.32,79,0,0,
1,14,-0.131935,-3.7933,-0.131362,92.1806,3.764,41,0,0,
1,22,-0.150275,-4.26393,0.444873,92.1862,4.256,80,0,0,
1,7,-0.0947035,-2.79387,-0.437391,92.1975,2.796,4,0,0,
1,15,-0.152248,-4.28253,-0.0742076,92.2031,4.252,80,0,0,
1,23,-0.151625,-4.25546,0.518676,92.2087,4.256,80,0,0,
1,8,-0.153732,-4.27739,-0.596774,92.2256,4.288,80,0,0,
1,16,-0.153909,-4.27111,0,92.2313,4.24,81,0,0,
1,24,-0.154109,-4.26549,0.595104,92.2369,4.276,82,0,0,
1,1,-0.118857,-3.35457,-0.890338,92.2425,3.44,47,0,0,
1,17,-0.15556,-4.27041,0.0739982,92.2538,4.24,80,0,0,
1,25,-0.155505,-4.25836,0.66954,92.2594,4.28,82,0,0,
1,2,-0.128898,-3.57509,-0.883499,92.265,3.652,77,0,0,
1,10,-0.137483,-3.78273,-0.394281,92.2706,3.772,39,0,0,
1,18,-0.157478,-4.2764,0.148253,92.2763,4.248,80,0,0,
1,26,-0.156999,-4.25385,0.744603,92.2819,4.288,83,0,0,
1,3,-0.139763,-3.81188,-0.87281,92.2875,3.88,64,0,0,
1,11,-0.138902,-3.78102,-0.328054,92.2931,3.764,36,0,0,
1,19,-0.158867,-4.26912,0.222114,92.2988,4.244,81,0,0,
1,27,-0.158437,-4.248,0.819715,92.3044,4.296,81,0,0,
1,4,-0.153205,-4.10795,-0.866576,92.31,4.168,30,0,0,
1,12,-0.140273,-3.77814,-0.262005,92.3156,3.756,37,0,0,
1,20,-0.160522,-4.26852,0.296326,92.3213,4.248,81,0,0,
1,28,-0.160134,-4.24864,0.896515,92.3269,4.312,80,0,0,
1,5,-0.161801,-4.27931,-0.825821,92.3325,4.328,54,0,0,
1,13,-0.139964,-3.73419,-0.194062,92.3381,3.708,42,0,0,
1,21,-0.162449,-4.27459,0.371283,92.3438,4.26,79,0,0,
1,29,-0.161774,-4.24788,0.973588,92.3494,4.328,78,0,0,
1,6,-0.164371,-4.30087,-0.752939,92.355,4.336,80,0,0,
1,14,-0.143687,-3.78888,-0.131222,92.3606,3.76,41,0,0,
1,22,-0.163834,-4.26741,0.445291,92.3662,4.26,80,0,0,
1,7,-0.101841,-2.75408,-0.431133,92.3775,2.756,3,0,0,
1,15,-0.166034,-4.29003,-0.0743473,92.3831,4.26,79,0,0,
1,23,-0.165159,-4.25893,0.519163,92.3887,4.26,80,0,0,
1,8,-0.168167,-4.30064,-0.600114,92.4056,4.312,79,0,0,
1,16,-0.167326,-4.27061,0,92.4113,4.24,81,0,0,
1,24,-0.167675,-4.26894,0.595661,92.4169,4.28,82,0,0,
1,1,-0.129232,-3.35032,-0.889302,92.4225,3.436,54,0,0,
1,9,-0.14891,-3.80662,-0.463591,92.4281,3.804,79,0,0,
1,17,-0.169315,-4.27789,0.0741378,92.4338,4.248,80,0,0,
1,25,-0.169218,-4.26574,0.670791,92.4394,4.288,82,0,0,
1,2,-0.139964,-3.57079,-0.882531,92.445,3.648,77,0,0,
1,10,-0.148686,-3.76638,-0.392609,92.4506,3.756,38,0,0,
1,18,-0.170912,-4.27589,0.148253,92.4563,4.248,79,0,0,
1,26,-0.170363,-4.25333,0.744603,92.4619,4.288,82,0,0,
1,3,-0.151738,-3.81143,-0.87281,92.4675,3.88,65,0,0,
